4.278073822584906316e-01,2.620858539111529661e-01,-1.089071274806004652e+01
4.335242375275631943e-01,2.629518412142313188e-01,-1.088811920539299116e+01
4.392420558599021141e-01,2.638194895904948378e-01,-1.088552720321793466e+01
4.449607410149364894e-01,2.646886461238234234e-01,-1.088293658762677829e+01
4.506802169231515776e-01,2.655591791228828491e-01,-1.088034722701984514e+01
4.564004181583153352e-01,2.664309710741006865e-01,-1.087775900491503123e+01
4.621212861622530643e-01,2.673039154992665756e-01,-1.087517181664833643e+01
4.678427676212837949e-01,2.681779153054438813e-01,-1.087258556757651462e+01
4.735648136569426403e-01,2.690528817289517538e-01,-1.087000017189001255e+01
4.792873793339058053e-01,2.699287335368260599e-01,-1.086741555170088702e+01
4.850104233000630538e-01,2.708053963579488133e-01,-1.086483163627631576e+01
4.907339074890361141e-01,2.716828020932672838e-01,-1.086224836136572947e+01
4.964577968580456413e-01,2.725608883837380980e-01,-1.085966566859896432e+01
5.021820591499852604e-01,2.734395981265138054e-01,-1.085708350494328656e+01
5.079066646758387815e-01,2.743188790324365689e-01,-1.085450182221166138e+01
5.136315861137190630e-01,2.751986832210556733e-01,-1.085192057661709164e+01
5.193567983232421081e-01,2.760789668502320326e-01,-1.084933972836823557e+01
5.250822781749957535e-01,2.769596897759889487e-01,-1.084675924130262104e+01
5.308080043923681934e-01,2.778408152413454069e-01,-1.084417908255374741e+01
5.365339574055005833e-01,2.787223095916975257e-01,-1.084159922224864481e+01
5.422601192168720052e-01,2.796041420133512645e-01,-1.083901963323366147e+01
5.479864732770036717e-01,2.804862842941784340e-01,-1.083644029082549842e+01
5.537130043697036097e-01,2.813687106048319286e-01,-1.083386117258497983e+01
5.594396985063512240e-01,2.822513972977316876e-01,-1.083128225811190504e+01
5.651665428283049186e-01,2.831343227233795723e-01,-1.082870352885849563e+01
5.708935255172519208e-01,2.840174670618160202e-01,-1.082612496796022050e+01
5.766206357119213477e-01,2.849008121682857220e-01,-1.082354656008224225e+01
5.823478634315973901e-01,2.857843414322474018e-01,-1.082096829127969428e+01
5.880751995060401471e-01,2.866680396476246617e-01,-1.081839014887096440e+01
5.938026355103244169e-01,2.875518928945201003e-01,-1.081581212132256020e+01
5.995301637050500787e-01,2.884358884306534310e-01,-1.081323419814452258e+01
6.052577769813505260e-01,2.893200145917856347e-01,-1.081065636979548472e+01
6.109854688102682729e-01,2.902042607008233355e-01,-1.080807862759630567e+01
6.167142333441635316e-01,2.910875757243412409e-01,-1.080549663804602822e+01
6.224313878253995291e-01,2.919927443925641186e-01,-1.080290537684388852e+01
6.281445903659212959e-01,2.929080141077338717e-01,-1.080031634154285491e+01
6.338679284364767685e-01,2.938103572010516973e-01,-1.079773548090316737e+01
6.395932814344679196e-01,2.947119376269484725e-01,-1.079515599404812498e+01
6.453194746694164152e-01,2.956122489371904583e-01,-1.079257711985789570e+01
6.510460845982787292e-01,2.965111842956321686e-01,-1.078999857285692876e+01
6.567729438664857700e-01,2.974087979259105174e-01,-1.078742023673832584e+01
6.624999818073217250e-01,2.983051921245173377e-01,-1.078484205967461662e+01
6.682271644490032081e-01,2.992004787086016138e-01,-1.078226401460234918e+01
6.739544721640865488e-01,3.000947655839742434e-01,-1.077968608439731923e+01
6.796818913092911307e-01,3.009881525104278754e-01,-1.077710825630316904e+01
6.854094110613734303e-01,3.018807302051895736e-01,-1.077453051979879461e+01
6.911370221866395269e-01,3.027725806166513545e-01,-1.077195286574785449e+01
6.968647165330997817e-01,3.036637775707788922e-01,-1.076937528602984706e+01
7.025924867951410802e-01,3.045543875013697055e-01,-1.076679777335481525e+01
7.083203263843895758e-01,3.054444701618644342e-01,-1.076422032115080896e+01
7.140482293435385097e-01,3.063340792861465323e-01,-1.076164292348268425e+01
7.197761902798444078e-01,3.072232631905021383e-01,-1.075906557498634264e+01
7.255042043093709037e-01,3.081120653176859236e-01,-1.075648827081204573e+01
7.312322670077422426e-01,3.090005247273001632e-01,-1.075391100657438237e+01
7.369603743666698348e-01,3.098886765369817664e-01,-1.075133377830739434e+01
7.426885227544699486e-01,3.107765523199553792e-01,-1.074875658242401677e+01
7.484167088802986534e-01,3.116641804621494427e-01,-1.074617941567977653e+01
7.541449297622904169e-01,3.125515864833174340e-01,-1.074360227513985322e+01
7.598731826983520232e-01,3.134387933262677284e-01,-1.074102515814928438e+01
7.656014652396306852e-01,3.143258216164776520e-01,-1.073844806230624194e+01
7.713297751669850877e-01,3.152126898958392820e-01,-1.073587098543763041e+01
7.770581104692733110e-01,3.160994148328130637e-01,-1.073329392557718087e+01
7.827864693235488946e-01,3.169860114115778393e-01,-1.073071688094574050e+01
7.885148500777305891e-01,3.178724931018688249e-01,-1.072813984993318392e+01
7.942432512344462792e-01,3.187588720115960284e-01,-1.072556283108239761e+01
7.999726540827467591e-01,3.196441359923186121e-01,-1.072298157319418266e+01
8.056906021237051352e-01,3.205506894979706645e-01,-1.072039114582954333e+01
8.114046232409498627e-01,3.214670024606219867e-01,-1.071780285057053739e+01
8.171286424288330963e-01,3.223705607984899135e-01,-1.071522259287915446e+01
8.228550513815897638e-01,3.232737673630404207e-01,-1.071264394978059364e+01
8.285824412785748327e-01,3.241758593321316662e-01,-1.071006599688154104e+01
8.343099546198559091e-01,3.250762193319881588e-01,-1.070748815061787873e+01
8.400375718774450995e-01,3.259750488163338789e-01,-1.070491040099759594e+01
8.457652842425781303e-01,3.268725165062164595e-01,-1.070233273943233421e+01
8.514930825248915314e-01,3.277687667405723149e-01,-1.069975515699790591e+01
8.572209585904093654e-01,3.286639257412544146e-01,-1.069717764565381479e+01
8.629489052119595494e-01,3.295581052068399797e-01,-1.069460019816939855e+01
8.686769159323342038e-01,3.304514046833174623e-01,-1.069202280803887284e+01
8.744049849647976824e-01,3.313439132549039767e-01,-1.068944546940799079e+01
8.801331071145089835e-01,3.322357108361476130e-01,-1.068686817700819525e+01
8.858612777131464888e-01,3.331268692161742373e-01,-1.068429092609785869e+01
8.915894925632250612e-01,3.340174529365579348e-01,-1.068171371240944545e+01
8.973177478895879577e-01,3.349075200501097638e-01,-1.067913653210216651e+01
9.030460402960409638e-01,3.357971227875614084e-01,-1.067655938171914087e+01
9.087743667271982462e-01,3.366863081483507658e-01,-1.067398225814886459e+01
9.145027244342975870e-01,3.375751184283371509e-01,-1.067140515859088090e+01
9.202311109441660975e-01,3.384635916926962418e-01,-1.066882808052457321e+01
9.259595240317789466e-01,3.393517622000560841e-01,-1.066625102168108263e+01
9.316879616953284149e-01,3.402396607836314368e-01,-1.066367398001830225e+01
9.374164221339401637e-01,3.411273151939440140e-01,-1.066109695369805443e+01
9.431449037276975478e-01,3.420147504075091716e-01,-1.065851994106572498e+01
9.488734050192701996e-01,3.429019889039049418e-01,-1.065594294063201808e+01
9.546019246977049955e-01,3.437890509154266638e-01,-1.065336595105628703e+01
9.603304615840754233e-01,3.446759546521683815e-01,-1.065078897113165723e+01
9.660590146179471871e-01,3.455627165039005244e-01,-1.064821199977171062e+01
9.717875828457108733e-01,3.464493512219598004e-01,-1.064563503599846506e+01
9.775161654098093456e-01,3.473358720832719904e-01,-1.064305807893147104e+01
9.832454458119660456e-01,3.482215786512318223e-01,-1.064047816837116223e+01
9.889669945209962343e-01,3.491223650002239220e-01,-1.063789204087034967e+01
9.946872411547228454e-01,3.500316216665311786e-01,-1.063530838982146243e+01
1.000414762337685115e+00,3.509324366043559129e-01,-1.063273054429243736e+01
1.006142480893461588e+00,3.518313331172250313e-01,-1.063015280293807940e+01
1.011870290045712606e+00,3.527286833752468209e-01,-1.062757513722148239e+01
1.017598188180851571e+00,3.536247365709241364e-01,-1.062499754797697094e+01
1.023326165079411210e+00,3.545196712986188325e-01,-1.062242002748810776e+01
1.029054212321635076e+00,3.554136249360951294e-01,-1.061984256869493848e+01
1.034782322917606967e+00,3.563067090633099121e-01,-1.061726516528195496e+01
1.040510490872506244e+00,3.571990178615314648e-01,-1.061468781157725161e+01
1.046238710943818040e+00,3.580906328658030602e-01,-1.061211050248195598e+01
1.051966978492463678e+00,3.589816257885592443e-01,-1.060953323340994814e+01
1.057695289384871895e+00,3.598720603084561986e-01,-1.060695600023526275e+01
1.063423639922635111e+00,3.607619932903941562e-01,-1.060437879924510796e+01
1.069152026788846577e+00,3.616514756831046840e-01,-1.060180162709819562e+01
1.074880447004612716e+00,3.625405532222875093e-01,-1.059922448078745383e+01
1.080608897892503029e+00,3.634292670096389011e-01,-1.059664735760638621e+01
1.086337377045136776e+00,3.643176540058722934e-01,-1.059407025511896450e+01
1.092065882297289292e+00,3.652057474602173892e-01,-1.059149317113252842e+01
1.097794411701631168e+00,3.660935772897350171e-01,-1.058891610367351888e+01
1.103522963506269550e+00,3.669811704162874721e-01,-1.058633905096547956e+01
1.109251536135322347e+00,3.678685510682354609e-01,-1.058376201140946016e+01
1.114981141841224321e+00,3.687546857453493088e-01,-1.058118059958525414e+01
1.120699293396398621e+00,3.696631228872174213e-01,-1.057858998108220483e+01
1.126415514929452799e+00,3.705840750248051152e-01,-1.057600303359567739e+01
1.132142511110079797e+00,3.714924924161864817e-01,-1.057342468831550342e+01
1.137869798121294407e+00,3.723980409091313115e-01,-1.057084649949657340e+01
1.143597217631121987e+00,3.733012742383650107e-01,-1.056826842471073391e+01
1.149324767102593237e+00,3.742025637243557856e-01,-1.056569046505157061e+01
1.155052431264535606e+00,3.751021758914961368e-01,-1.056311260896092286e+01
1.160780197523926249e+00,3.760003160120593546e-01,-1.056053484586602487e+01
1.166508055417768697e+00,3.768971509659794217e-01,-1.055795716630844261e+01
1.172235995967102262e+00,3.777928217008609257e-01,-1.055537956179360393e+01
1.177964011316608772e+00,3.786874502879569726e-01,-1.055280202468532913e+01
1.183692094513948412e+00,3.795811441185491519e-01,-1.055022454811550681e+01
1.189420239363099263e+00,3.804739985665857582e-01,-1.054764712590508857e+01
1.195148440319375505e+00,3.813660988085081915e-01,-1.054506975249409528e+01
1.200876692409483804e+00,3.822575211626162983e-01,-1.054249242287901822e+01
1.206604991166578156e+00,3.831483341402192044e-01,-1.053991513255691359e+01
1.212333332575501910e+00,3.840385993116427477e-01,-1.053733787747502326e+01
1.218061713025529569e+00,3.849283720446337598e-01,-1.053476065398577077e+01
1.223790129268952809e+00,3.858177021472684598e-01,-1.053218345880624618e+01
1.229518578384132255e+00,3.867066344357556473e-01,-1.052960628898148343e+01
1.235247057742550725e+00,3.875952092394775450e-01,-1.052702914185202943e+01
1.240975564979476253e+00,3.884834628526801503e-01,-1.052445201502404792e+01
1.246704097967451297e+00,3.893714279398527989e-01,-1.052187490634277189e+01
1.252432654792520195e+00,3.902591338991301395e-01,-1.051929781386881935e+01
1.258161233732992379e+00,3.911466071893042740e-01,-1.051672073585638145e+01
1.263889833240003036e+00,3.920338716242248722e-01,-1.051414367073414624e+01
1.269618451920187630e+00,3.929209486367686854e-01,-1.051156661708767004e+01
1.275347088520320415e+00,3.938078575175029128e-01,-1.050898957364352704e+01
1.281075741913308530e+00,3.946946156288042018e-01,-1.050641253925548924e+01
1.286804411085502142e+00,3.955812385970592371e-01,-1.050383551289184147e+01
1.292533095125293352e+00,3.964677404870071697e-01,-1.050125849362361485e+01
1.298261793212924120e+00,3.973541339573847253e-01,-1.049868148061452189e+01
1.303990504611311385e+00,3.982404304015514374e-01,-1.049610447311176920e+01
1.309720160472420458e+00,3.991256700046974526e-01,-1.049352344051607844e+01
1.315439282559438761e+00,4.000314907172364820e-01,-1.049093393942887786e+01
1.321156626393667599e+00,4.009488874040751383e-01,-1.048834780805698763e+01
1.326883871125221992e+00,4.018548261245445952e-01,-1.048576957981196678e+01
1.332611379974638854e+00,4.027581858615504884e-01,-1.048319149144747264e+01
1.338339007785784629e+00,4.036594698413633608e-01,-1.048061350434258721e+01
1.344066752571757117e+00,4.045590141892070335e-01,-1.047803561984633447e+01
1.349794600603171135e+00,4.054570592199240320e-01,-1.047545782764306033e+01
1.355522540580988089e+00,4.063537894124573668e-01,-1.047288011829204102e+01
1.361250563135928626e+00,4.072493543755972278e-01,-1.047030248334886693e+01
1.366978660237874177e+00,4.081438802597365245e-01,-1.046772491523007886e+01
1.372706824867126141e+00,4.090374762047266355e-01,-1.046514740711871205e+01
1.378435050813933804e+00,4.099302381631986791e-01,-1.046256995288367442e+01
1.384163332545588432e+00,4.108222513176180701e-01,-1.045999254700886638e+01
1.389891665112003238e+00,4.117135917253731958e-01,-1.045741518453084851e+01
1.395620044073732080e+00,4.126043275248908460e-01,-1.045483786098307100e+01
1.401348465443604807e+00,4.134945198796540766e-01,-1.045226057234562056e+01
1.407076925637942511e+00,4.143842237543912677e-01,-1.044968331500051661e+01
1.412805421434098818e+00,4.152734885752378813e-01,-1.044710608569149279e+01
1.418533949933524552e+00,4.161623588047170808e-01,-1.044452888148771841e+01
1.424262508528775673e+00,4.170508744488560238e-01,-1.044195169975120052e+01
1.429991094874208057e+00,4.179390715080968377e-01,-1.043937453810767835e+01
1.435719706859564626e+00,4.188269823811421877e-01,-1.043679739441993526e+01
1.441448342586523657e+00,4.197146362262364483e-01,-1.043422026676424075e+01
1.447177000347293019e+00,4.206020592857774854e-01,-1.043164315340912296e+01
1.452905678605536322e+00,4.214892751787234215e-01,-1.042906605279594423e+01
1.458634375979368070e+00,4.223763051625753495e-01,-1.042648896352170595e+01
1.464363091225796332e+00,4.232631683696625458e-01,-1.042391188432336335e+01
1.470091823226935990e+00,4.241498820199423037e-01,-1.042133481406405515e+01
1.475820570977408597e+00,4.250364616119440275e-01,-1.041875775172040619e+01
1.481549333572991234e+00,4.259229210949749267e-01,-1.041618069637092958e+01
1.487279202614613327e+00,4.268097626752135332e-01,-1.041359659670940729e+01
1.493002984145553214e+00,4.276896961009602482e-01,-1.041100696518024193e+01
1.498722259113791200e+00,4.285577809738664867e-01,-1.040842177266522128e+01
1.504444722974797921e+00,4.294225052994875003e-01,-1.040583987331104510e+01
1.510168021460898347e+00,4.302893357004485275e-01,-1.040325859470658010e+01
1.515891898210541600e+00,4.311579716126018869e-01,-1.040067776571500247e+01
1.521616240464783720e+00,4.320281965630906607e-01,-1.039809730489200312e+01
1.527340983906326555e+00,4.328998427360268852e-01,-1.039551716326792175e+01
1.533067117647719080e+00,4.337739872472599068e-01,-1.039293802338950279e+01
1.538794758176935229e+00,4.346507487285466986e-01,-1.039035995714578497e+01
1.544522743290750011e+00,4.355287306718170770e-01,-1.038778215410052752e+01
1.550250804958856810e+00,4.364075033872775178e-01,-1.038520443091882406e+01
1.555978937403998286e+00,4.372869505413191638e-01,-1.038262678088372937e+01
1.561707135651516865e+00,4.381669857389131617e-01,-1.038004919697575978e+01
1.567435394259073078e+00,4.390475405726606550e-01,-1.037747167247646907e+01
1.573163708090526747e+00,4.399285583757715501e-01,-1.037489420132707174e+01
1.578892072406276048e+00,4.408099906835632464e-01,-1.037231677807032959e+01
1.584620482880026993e+00,4.416917951891752847e-01,-1.036973939779204024e+01
1.590348935587336587e+00,4.425739344948065868e-01,-1.036716205606790275e+01
1.596077426980621494e+00,4.434563752929422398e-01,-1.036458474891501247e+01
1.601805953859525067e+00,4.443390877876558509e-01,-1.036200747274805067e+01
1.607534513340406646e+00,4.452220452563798170e-01,-1.035943022433986016e+01
1.613263102826602680e+00,4.461052236968169327e-01,-1.035685300078565163e+01
1.618991719980825028e+00,4.469886015314793459e-01,-1.035427579947074861e+01
1.624720362699759724e+00,4.478721593536322820e-01,-1.035169861804160796e+01
1.630449029091176172e+00,4.487558797033240343e-01,-1.034912145437976250e+01
1.636177717452841796e+00,4.496397468698236088e-01,-1.034654430657827540e+01
1.641906426253258777e+00,4.505237467151649300e-01,-1.034396717292064771e+01
1.647635154114961642e+00,4.514078665158294812e-01,-1.034139005186175808e+01
1.653363899799185743e+00,4.522920948210257808e-01,-1.033881294201066048e+01
1.659092662191776313e+00,4.531764213251288642e-01,-1.033623584211535373e+01
1.664821440290922938e+00,4.540608367531274725e-01,-1.033365875104872345e+01
1.670550233195655876e+00,4.549453327577024364e-01,-1.033108166779595649e+01
1.676279040095961959e+00,4.558299018261746105e-01,-1.032850459144361999e+01
1.682007860263641685e+00,4.567145371968304168e-01,-1.032592752116930690e+01
1.687736693044010305e+00,4.575992327845881946e-01,-1.032335045623249847e+01
1.693465537848773517e+00,4.584839831127921483e-01,-1.032077339596665766e+01
1.699194394149253995e+00,4.593687832523890568e-01,-1.031819633977151440e+01
1.704923261470364659e+00,4.602536287674102167e-01,-1.031561928710645937e+01
1.710652139385228532e+00,4.611385156655432582e-01,-1.031304223748480631e+01
1.716381027510549329e+00,4.620234403538165391e-01,-1.031046519046825871e+01
1.722109925502116834e+00,4.629083995986261191e-01,-1.030788814566206213e+01
1.727840113719047554e+00,4.637920572503580474e-01,-1.030530556412528398e+01
1.733555817859482540e+00,4.647041367709377480e-01,-1.030271133958520124e+01
1.739269071223582097e+00,4.656322477542267912e-01,-1.030012174242408385e+01
1.744995925205500287e+00,4.665447204454491459e-01,-1.029754300357103070e+01
1.750723136202151142e+00,4.674537469511400589e-01,-1.029496445398356741e+01
1.756450505085153546e+00,4.683600088318874421e-01,-1.029238604092161147e+01
1.762178029440778948e+00,4.692639589992116944e-01,-1.028980776654069906e+01
1.767905690686490283e+00,4.701659195960569693e-01,-1.028722961693688553e+01
1.773633473550989992e+00,4.710661368422812689e-01,-1.028465157938180496e+01
1.779361365389150018e+00,4.719648097667902831e-01,-1.028207364249241351e+01
1.785089355372635467e+00,4.728621058171028624e-01,-1.027949579604701036e+01
1.790817434040916645e+00,4.737581696548315291e-01,-1.027691803085729916e+01
1.796545593027478960e+00,4.746531283511234434e-01,-1.027434033865963414e+01
1.802273824879227382e+00,4.755470946546532796e-01,-1.027176271201978075e+01
1.808002122928484834e+00,4.764401692048970127e-01,-1.026918514424835926e+01
1.813730481195495958e+00,4.773324421470725998e-01,-1.026660762932554682e+01
1.819458894309662123e+00,4.782239943900348789e-01,-1.026403016183377837e+01
1.825187357443714520e+00,4.791148986379928365e-01,-1.026145273689733983e+01
1.830915866256511482e+00,4.800052202666275636e-01,-1.025887535012803298e+01
1.836644416843251859e+00,4.808950180849312361e-01,-1.025629799757630778e+01
1.842373005691240628e+00,4.817843450068680089e-01,-1.025372067568733492e+01
1.848101629639891108e+00,4.826732486480679318e-01,-1.025114338126155467e+01
1.853830285845743386e+00,4.835617718597268189e-01,-1.024856611141924390e+01
1.859558971750625567e+00,4.844499532069392878e-01,-1.024598886356848304e+01
1.865287685052735123e+00,4.853378273982381641e-01,-1.024341163537616062e+01
1.871016423681137963e+00,4.862254256720695555e-01,-1.024083442474222316e+01
1.876745185773165847e+00,4.871127761435364856e-01,-1.023825722977655417e+01
1.882473969652838308e+00,4.879999041170598462e-01,-1.023568004877775905e+01
1.888202773812400981e+00,4.888868323673473126e-01,-1.023310288021419368e+01
1.893931596895849889e+00,4.897735813924034565e-01,-1.023052572270723992e+01
1.899660437683240888e+00,4.906601696411713176e-01,-1.022794857501589760e+01
1.905389295077626333e+00,4.915466137181291884e-01,-1.022537143602296794e+01
1.911118168092414082e+00,4.924329285681708912e-01,-1.022279430472278605e+01
1.916847055840259273e+00,4.933191276422924654e-01,-1.022021718020999081e+01
1.922575957523333434e+00,4.942052230467263718e-01,-1.021764006166942806e+01
1.928304872424400296e+00,4.950912256777387777e-01,-1.021506294836726525e+01
1.934033799898759787e+00,4.959771453424672294e-01,-1.021248583964283796e+01
1.939762739366722055e+00,4.968629908677149598e-01,-1.020990873490120343e+01
1.945491690307286081e+00,4.977487701979665946e-01,-1.020733163360670304e+01
1.951220652252388943e+00,4.986344904837810565e-01,-1.020475453527691734e+01
1.956949624781530783e+00,4.995201581609641228e-01,-1.020217743947754307e+01
1.962679350453457872e+00,5.004065977412968103e-01,-1.019959485654837472e+01
1.968406286505377967e+00,5.012784843529310974e-01,-1.019700946065990799e+01
1.974129621273350121e+00,5.021349330413993339e-01,-1.019442735879311179e+01
1.979853004814475792e+00,5.029925781489855696e-01,-1.019184598270722297e+01
1.985576687853228162e+00,5.038527246830524220e-01,-1.018926486545544918e+01
1.991300759277204291e+00,5.047152071585591093e-01,-1.018668405816623412e+01
1.997025227252399171e+00,5.055798272302782781e-01,-1.018410356051169785e+01
