,ts,x,y,z,i,j,k,w
4957,4957,3.4730321126660804,-0.12124057675513306,0.19557896768099187,0.004179253176283912,-0.0012394473623783735,-0.026891217969081668,0.9996288611326024
4958,4958,3.473793530497544,-0.12136391454092813,0.1957087162153255,0.004379469855523101,-0.0015132632788185313,-0.02689214635826007,0.999627602031016
4959,4959,3.4745606492728704,-0.12148926747305384,0.1958137017059632,0.004584356070226507,-0.0017854173714581976,-0.026893150530620483,0.9996262073489112
4960,4960,3.47533315364723,-0.12161612630652667,0.19589543063908293,0.004792720321988369,-0.0020552787681975557,-0.02689417827489813,0.9996246839869544
4961,4961,3.4761107272992184,-0.1217440608137317,0.19595527774722066,0.005003566049789663,-0.0023223655304113714,-0.02689520053347941,0.9996230385167164
4962,4962,3.476893046435371,-0.12187272088302285,0.19599450651135367,0.0052160965094109925,-0.0025863478708894275,-0.02689620073019596,0.9996212770485512
4963,4963,3.4776797837591853,-0.12200182847006195,0.19601428473175034,0.00542969284835189,-0.0028470271867255073,-0.026897171865835408,0.9996194050824496
4964,4964,3.4784706198143924,-0.12213115814798516,0.19601569717763226,0.005643864686208665,-0.003104294330115121,-0.026898110344235338,0.9996174277232392
4965,4965,3.479265260108562,-0.12226051549977295,0.19599975570260045,0.005858193067420111,-0.003358077375393202,-0.02689901587556966,0.9996153499397914
4966,4966,3.4800634486065443,-0.12238971681013384,0.1959674081150571,0.006072278383630683,-0.0036082968035098775,-0.02689988942586968,0.9996131769731156
4967,4967,3.4808649721216955,-0.12251857933947005,0.19591954650801333,0.00628571540417955,-0.003854844888096815,-0.026900732573738862,0.9996109145761378
4968,4968,3.4816696501697715,-0.12264692631240615,0.19585701600325128,0.006498106969898654,-0.004097601096989241,-0.026901546500174348,0.9996085689243348
4969,4969,3.4824773131405964,-0.12277460639320376,0.195780624571899,0.0067091146916845494,-0.00433648044490385,-0.02690233270901921,0.9996061460456404
4970,4970,3.4832878206753484,-0.12290156085711848,0.19569116075780826,0.006918599473594242,-0.004571503055437903,-0.026903142750209632,0.9996036490786236
4971,4971,3.4841788704481984,-0.12308640767175995,0.1955566737616833,0.007256643466094999,-0.004922402061570179,-0.02689633843576931,0.9995997689386982
4972,4972,3.4850932086927,-0.12328737968460207,0.19541634976496614,0.0076396415556046265,-0.005316312214263486,-0.026896582333311825,0.9995948912235044
4973,4973,3.4859999011219576,-0.12347947689901835,0.195266510821612,0.008002171229412297,-0.005691262688062069,-0.0268973699021999,0.999589969075808
4974,4974,3.4869010309535726,-0.1236624512042573,0.1951082075887764,0.008343685119324172,-0.006044421943804193,-0.02689813740283996,0.9995850829650534
4975,4975,3.4878010717278563,-0.12383984062301928,0.194945207657406,0.008673040065046484,-0.006367014317586451,-0.026898561170731985,0.999580265367246
4976,4976,3.4886979093898245,-0.12400780598906745,0.19477443918955734,0.008979855571482944,-0.006669038134907185,-0.026899141605456905,0.9995755710826272
4977,4977,3.489593213152483,-0.12416644744041297,0.194596759477076,0.009264416704792208,-0.006948922924129147,-0.026899795606642855,0.9995710500257776
4978,4978,3.49052376516301,-0.12434741095786632,0.19420490864110426,0.009620986290713106,-0.00730486479480407,-0.026885626035770584,0.9995655249586132
4979,4979,3.4914733573062047,-0.12452899288555708,0.1935519017799572,0.009980422655066809,-0.007843309942471613,-0.02687056604682925,0.9995583256284224
4980,4980,3.4924433412481592,-0.12471120691901112,0.19263615914066126,0.010340928658436228,-0.008577733455484859,-0.026855269983289024,0.999549039395953
4981,4981,3.4934319006227033,-0.1248939219167272,0.1914580545538598,0.010702101139617988,-0.009497955360710086,-0.026839964181382785,0.9995373280662936
4982,4982,3.494435498420835,-0.1250769312343189,0.19001902030312967,0.01106438502259176,-0.010580756395544028,-0.026824631016684853,0.9995229192714836
4983,4983,3.4954498538050167,-0.12526000731198386,0.18832110037072994,0.01142852731997122,-0.011796275503152341,-0.026809082832982133,0.9995056326630704
4984,4984,3.4972043132216197,-0.12452387929184353,0.18839754425445254,0.008320325106187172,-0.008839976546036401,-0.028192528529641832,0.9995287931520024
4985,4985,3.4990230762166736,-0.12373013645023948,0.18834554556464034,0.005080997192397825,-0.005893358366978781,-0.02956040244895157,0.9995327080199752
4986,4986,3.500877535555788,-0.12290113230286773,0.188119577470612,0.00175545467408948,-0.0029326868359109857,-0.030913029958105406,0.9995162341381048
4987,4987,3.502143298516614,-0.12252142854367147,0.18888632796451452,0.0014574739269159708,-0.002126303974705575,-0.032374968996174494,0.9994724688472696
4988,4988,3.5032293393838416,-0.12228864502016633,0.18977263105125652,0.0016145479027932408,-0.0018489124391277497,-0.033939895006756746,0.9994208614416612
4989,4989,3.5042543875834484,-0.1220900549023935,0.19056566399862454,0.0017507253110688446,-0.0016057065560500933,-0.03533598652415042,0.9993726655876206
4990,4990,3.505230360967801,-0.12192047078171205,0.191275643713684,0.0018109287475007079,-0.00143741613968439,-0.03648243380869237,0.9993316198316288
4991,4991,3.5061556705376917,-0.12178158121606905,0.19191103947019506,0.0017988857513729422,-0.0013392965806298248,-0.037372775547725785,0.99929887718469
4992,4992,3.5070289575044864,-0.12167492141442612,0.19247926200818816,0.0017183898031571732,-0.0013067671267442715,-0.03800119969725185,0.9992753616084659
4993,4993,3.5078489470959062,-0.1216018996970492,0.19298683066332767,0.0015732583993389926,-0.0013355489137945485,-0.038362254050043385,0.9992617668215408
4994,4994,3.508614368444042,-0.12156380650866785,0.1934394924734389,0.0013672758758480465,-0.0014216972450345517,-0.03845064866440112,0.9992585536040758
4995,4995,3.5093658760093422,-0.12153371160563806,0.19384134777537487,0.0011329459299447109,-0.0015394569142610835,-0.038452292727812365,0.9992586090146552
4996,4996,3.5101236162043548,-0.12149836236714474,0.19419623372287895,0.0008840728683193063,-0.0016745704132568831,-0.038454349222554,0.999258563763636
4997,4997,3.510880810016684,-0.12146276854689612,0.19451527224546974,0.0006357637518076353,-0.001841360374067425,-0.03845500296525785,0.9992584340116256
4998,4998,3.511643213426871,-0.12142253068812167,0.19479501299245128,0.0003736051585940664,-0.0020231609502839414,-0.03845682883369589,0.99925814460279
4999,4999,3.5124145854970963,-0.12137348042655052,0.1950424623082153,8.766636827800757e-05,-0.0022062532168028687,-0.03845910294459277,0.9992577356028066
5000,5000,3.5131909158948664,-0.12131941129482775,0.19525505613928845,-0.0002116911609059549,-0.002399307848891109,-0.038461109246997034,0.9992571949123956
5001,5001,3.513970084261557,-0.12126220096805412,0.195437031876924,-0.0005193045264227123,-0.002604869920365695,-0.03846267728294822,0.9992565073251886
5002,5002,3.514752216777433,-0.121201858728875,0.195589921246226,-0.0008354314811999987,-0.002820278312713669,-0.03846417208338866,0.9992556507473044
5003,5003,3.5155371548192473,-0.12113854006921974,0.1957161983743397,-0.0011596907156132285,-0.0030439033374177237,-0.03846559063261735,0.9992546162551368
5004,5004,3.5163242709850846,-0.12107280538684485,0.19581735645898954,-0.0014906057077962221,-0.0032757188411533565,-0.03846680675024735,0.999253397561968
5005,5005,3.517113252560012,-0.12100488981038447,0.1958951178216612,-0.0018276472303217805,-0.003514706326819257,-0.038467985508656426,0.999251980551424
5006,5006,3.51790380575593,-0.12093497183176112,0.1959509623549876,-0.0021703188090538626,-0.0037606003974878133,-0.038469069712506805,0.9992503581567392
5007,5007,3.5186955953578787,-0.12086317456493705,0.19598627309822733,-0.002518331235418557,-0.004013019675248575,-0.0384700725480727,0.9992485212393466
5008,5008,3.5194882963679186,-0.1207895690612152,0.1960023326917185,-0.0028715198211728124,-0.004271670053980853,-0.038471009722371885,0.9992464603989386
5009,5009,3.520281722350876,-0.12071411570539198,0.1960003557849092,-0.0032299770816477773,-0.004536337239191403,-0.03847180368526082,0.999244168966578
5010,5010,3.52107547662884,-0.12063694397031287,0.19598145000911496,-0.003593417658731807,-0.004806850978301749,-0.038472550543642285,0.9992416346349212
5011,5011,3.5218693215019115,-0.12055808960769482,0.1959466391755812,-0.003961784957517274,-0.005082991139743656,-0.03847327271554261,0.9992388476973756
5012,5012,3.5226630558782923,-0.12047758034151948,0.19589690552640232,-0.004335037808296403,-0.0053645861540944926,-0.03847397575606778,0.9992357989244168
5013,5013,3.523456494942228,-0.12039543379493885,0.19583318689307835,-0.004713160607119983,-0.005651508335956332,-0.038474663046037035,0.999232478892732
5014,5014,3.524249470808434,-0.12031169753347433,0.1957564060385738,-0.005096760243500665,-0.005943723725506987,-0.038475532330488386,0.9992288669745188
5015,5015,3.5250417905453686,-0.12022644156505535,0.19566746975464608,-0.005484619398512077,-0.006241263997626566,-0.038476543435257984,0.99922496024621
5016,5016,3.5258337051769204,-0.1201397724531276,0.19556703956233173,-0.005876827626362307,-0.006543064660387749,-0.03847731077551001,0.9992207702792136
5017,5017,3.5266257407845125,-0.1200525761439584,0.1954558934468961,-0.006271219893434298,-0.006847491810222948,-0.03847791557671552,0.99921630974971
5018,5018,3.5274187992415778,-0.11996627841989088,0.19533463734889955,-0.006664346539660135,-0.007151729187206456,-0.038478624938447566,0.9992116065567286
5019,5019,3.5282135677272213,-0.11988190899356635,0.1952038735975151,-0.007053658765323395,-0.0074535725759620535,-0.038479403049421615,0.9992066981835328
5020,5020,3.529010626276377,-0.11980032755138954,0.1950642058006259,-0.007437015895305712,-0.007751161413296445,-0.03848019667127316,0.9992016236753511
5021,5021,3.529805993491944,-0.11972548400518615,0.19492132794292613,-0.007803381735743523,-0.008053773202276845,-0.03848031162898426,0.9991964319329952
5022,5022,3.530604645760892,-0.11965335434938855,0.1947700356947699,-0.008164105243540026,-0.008349074625965567,-0.038480262933182977,0.9991911277143404
5023,5023,3.5314070004258227,-0.11958469935347416,0.1946110577886517,-0.008517562489067017,-0.008636226814589695,-0.038481048040748096,0.9991857062915468
5024,5024,3.532242091749678,-0.11950092643606212,0.19423598390758925,-0.008953295809809527,-0.00897958284608532,-0.038485616696492836,0.9991786941751424
5025,5025,3.533094432380858,-0.11941837252523825,0.19360211418871315,-0.009373317852731298,-0.00949467694681293,-0.03848056907847377,0.9991702746907076
5026,5026,3.5339649959862185,-0.11933713220955212,0.19270826439245586,-0.009774265736446837,-0.0101950902479294,-0.03846448531047597,0.9991601509437564
5027,5027,3.534852128928289,-0.11925714527497105,0.19155481179525025,-0.010155934276558544,-0.011071738274563734,-0.03843807876424905,0.9991480309300836
5028,5028,3.5357527507303503,-0.11917826163438015,0.19014296911747947,-0.010519897207650302,-0.012103018950188052,-0.03840322973952412,0.9991336450348398
5029,5029,3.537264123859396,-0.1200023471326339,0.19032390560968168,-0.007734320618556168,-0.00978531276027242,-0.03719742430787629,0.9992300934037228
5030,5030,3.5388492689973714,-0.12089702622370935,0.19038880959687335,-0.004784822157545243,-0.007596646613081875,-0.03603867633627101,0.9993100671188528
5031,5031,3.5404763191345947,-0.12183847952188614,0.19029383869278446,-0.0017093991475064605,-0.005415875774994683,-0.03488494365094575,0.9993751982867168
5032,5032,3.542144017457357,-0.12282694270614655,0.19004237145099587,0.0015019885576707315,-0.003220414401442039,-0.03374580899039537,0.999424130855884
5033,5033,3.5438540631370463,-0.12386555965323914,0.1896433322855111,0.0048675634207486105,-0.0009876504919909485,-0.032630341770045826,0.9994551476523701
5034,5034,3.544815132790935,-0.12419299859592944,0.190582115183756,0.004993868447894417,-0.000543414055448614,-0.03148501753705975,0.9994916005899102
5035,5035,3.545718014409129,-0.12446734588852885,0.1913863124198526,0.004956240416634808,-0.00017904088875799352,-0.030328474845796188,0.9995276820773
5036,5036,3.5465586255706074,-0.12468495215071144,0.1920654750654024,0.004747399229000171,0.00011895121904773105,-0.029159014538816936,0.9995635046970718
5037,5037,3.5473337912520653,-0.12484265257447034,0.19262781358185588,0.004361520880517347,0.0003609865823533857,-0.027975141723599526,0.9995990387499584
5038,5038,3.548041104830419,-0.1249377507377866,0.19308019661333825,0.003793813272893893,0.0005544706714977453,-0.026775734765664114,0.9996341128487382
5039,5039,3.548677075409996,-0.12496502091826295,0.19343458794893112,0.00307132619033725,0.0006998160178890291,-0.02556544212920504,0.9996681876411352
5040,5040,3.5493556656305754,-0.1250213295501956,0.193829394791064,0.003126120223876586,0.0004983424864458927,-0.025383974181606792,0.9996727628988696
5041,5041,3.5500708011719944,-0.12511527604223996,0.19418668343777176,0.003262493443091197,0.00025482607347714667,-0.025384309978430046,0.9996724103460718
5042,5042,3.550794639270714,-0.12521570101820365,0.1945018313181129,0.0034144814839782503,2.665683182987236e-06,-0.025386297249236286,0.9996718847807329
5043,5043,3.551522418720764,-0.1253176412724689,0.19478425103215255,0.0035697843715596133,-0.00026512408360414617,-0.02538823903411055,0.9996712577980362
5044,5044,3.5522578677322314,-0.12542489315958036,0.19503148848338325,0.003738167252443625,-0.0005363149864919816,-0.025389488353667014,0.999670501891982
5045,5045,3.553000512029072,-0.12553674824847866,0.19524611072743592,0.003917629002333001,-0.000809624505712279,-0.0253903548995388,0.999669608705414
5046,5046,3.5537498708379816,-0.12565247422007214,0.19543040407959472,0.004106372445091887,-0.0010840137667454972,-0.02539096217374399,0.9996685759087296
5047,5047,3.5545055393401688,-0.12577143864293647,0.1955864573333823,0.004302139191522833,-0.0013585399844589722,-0.025391702652314885,0.9996673983900364
5048,5048,3.555267203855676,-0.1258930343204311,0.19571614263616816,0.004504082599937592,-0.0016322414150019859,-0.025392637915897,0.9996660757310756
5049,5049,3.556034515099292,-0.1260166566269527,0.1958210916752856,0.0047107827859279245,-0.0019044418391748574,-0.025393653961483218,0.9996646157413542
5050,5050,3.5568071565789263,-0.12614179876068451,0.1959028103661848,0.004921051983132108,-0.002174510753127137,-0.025394693039123485,0.9996630253819596
5051,5051,3.55758481098964,-0.1262680336656293,0.19596267233581025,0.005133897746608862,-0.002441965101050291,-0.025395726679354445,0.999661311128324
5052,5052,3.5583671537599297,-0.1263950141933608,0.19600194024348855,0.00534852732969365,-0.0027064742911312423,-0.02539673858172724,0.999659478983582
5053,5053,3.559153857016748,-0.12652246507949078,0.19602178123854014,0.005564325736164426,-0.002967839037702009,-0.0253977218675343,0.9996575343258748
5054,5054,3.5599446006535267,-0.12665016389298187,0.1960232796153961,0.005780807262696618,-0.0032259503567324626,-0.025398673068673296,0.9996554821127316
5055,5055,3.5607390895000552,-0.12677791887641404,0.19600744685457447,0.005997557194774792,-0.003480736548494501,-0.025399591858416108,0.9996533271660736
5056,5056,3.5615370668368445,-0.12690554888659414,0.19597523052723592,0.006214180268787978,-0.0037321187242099984,-0.02540047921821088,0.999651074579976
5057,5057,3.5623383186580933,-0.1270328735767709,0.19592752259329807,0.006430275526793546,-0.003979990142038165,-0.02540133668888,0.9996487299694512
5058,5058,3.56314266391985,-0.12715971877773102,0.19586516821645966,0.006645450672410225,-0.0042242316649101965,-0.02540216587695276,0.9996462993584088
5059,5059,3.56394993172261,-0.12728593505496955,0.19578897534363987,0.006859371118720217,-0.004464759738434413,-0.025402967674835925,0.9996437886475588
5060,5060,3.5647599832684245,-0.12741146801015082,0.19569973301146573,0.007071906148495358,-0.004701596471889617,-0.0254037960455598,0.999641200771816
5061,5061,3.565650493598462,-0.12759450121088495,0.1955655099599884,0.0074132694799244935,-0.005054253592887578,-0.025397108611438488,0.999637176594796
5062,5062,3.566564471656668,-0.12779382547218848,0.19542545650555976,0.007799830533245406,-0.00545005831544185,-0.025397367161199287,0.9996321489674541
5063,5063,3.567470722002185,-0.12798436040992775,0.1952759150826048,0.008166064705754825,-0.0058270929580750575,-0.025398174583170837,0.999627077015585
5064,5064,3.568371318158865,-0.1281658451976716,0.1951179335912996,0.00851140938746495,-0.0061825387015686005,-0.025398962057321558,0.9996220409994236
5065,5065,3.5692704720027373,-0.1283414237296608,0.19495495842563576,0.00884372162433622,-0.006508393557563025,-0.025399426432012002,0.9996170759536152
5066,5066,3.5701666035058293,-0.12850794988738054,0.19478454024008865,0.009154437106017555,-0.006813020081689675,-0.02539997820408456,0.9996122348920458
5067,5067,3.571061131490212,-0.1286652420747834,0.19460724679487068,0.00944307954746365,-0.0070957228759304216,-0.02540064409269292,0.9996075661204272
5068,5068,3.571990917477833,-0.12884479326551493,0.19421576372408705,0.009802730937905634,-0.007453787819462388,-0.02538598698718629,0.9996018703353792
5069,5069,3.5729397520655897,-0.1290249008839806,0.19356313073342146,0.010165511390325316,-0.007994373574397546,-0.0253704736258783,0.9995944634887314
5070,5070,3.573908986367187,-0.12920557321606654,0.19264776867798586,0.010529654172663322,-0.00873093416873359,-0.02535475821732874,0.9995849305623241
5071,5071,3.5748968038319577,-0.12938668433138853,0.19147005110996165,0.010894743918260846,-0.009653290165994036,-0.025339067037033525,0.9995729339200914
5072,5072,3.575899666671785,-0.12956803834317962,0.19003140941557026,0.01126119348745081,-0.010738221620472057,-0.02532337988115797,0.999558203682538
5073,5073,3.576913292963229,-0.1297494209403752,0.18833388634805015,0.011629707339797846,-0.01195586637279456,-0.025307505040196732,0.9995405631364376
5074,5074,3.5786657353215228,-0.1290078540739695,0.18841598032255802,0.008516687142356878,-0.00900315185456067,-0.026691553289674874,0.9995668913483416
5075,5075,3.580482679379384,-0.1282082929153316,0.18837009583031628,0.0052734423102852365,-0.0060625048879723135,-0.0280592201534003,0.9995739677507944
5076,5076,3.582335375343641,-0.12737331768899302,0.18815038462851105,0.0019445409638908196,-0.0031093740484980717,-0.02941113160943226,0.999560671440668
5077,5077,3.5836262925141162,-0.12696276070142698,0.18886399244915525,0.001538531161667594,-0.0021583526970047635,-0.03083090294683344,0.9995211002570096
5078,5078,3.5847126228965456,-0.12672636497121387,0.18975205421221364,0.0016892301187201627,-0.0018774333078066738,-0.03239646312811508,0.9994719060196586
5079,5079,3.5857387659649222,-0.12652400167417738,0.1905467836379676,0.001816977973371771,-0.0016333867924394345,-0.03378921408097254,0.9994259950843888
5080,5080,3.5867157635481233,-0.12635086970694406,0.1912583502892456,0.0018701192684603565,-0.0014640194152043234,-0.034932663882846535,0.9993868461687504
5081,5081,3.5876420403853655,-0.12620864795435474,0.19189519637434707,0.001852276538498684,-0.00136448941499109,-0.035820279021392086,0.9993555997997364
5082,5082,3.588516233855632,-0.1260988776935849,0.19246473756989668,0.0017672196701782516,-0.0013301861989981846,-0.0364462241215708,0.9993331678107124
5083,5083,3.5893370662545228,-0.1260229726870613,0.1929734985602179,0.001618747267392348,-0.0013568022963244533,-0.03680502571662713,0.9993202333720717
5084,5084,3.590103264802561,-0.12598222832151726,0.19342723116584745,0.0014106284971341606,-0.0014403630103992475,-0.03689137382132746,0.9993172479344168
5085,5085,3.5908559083360565,-0.1259492987426206,0.1938300476953721,0.0011750225962519011,-0.0015553026740695933,-0.036893025133755884,0.9993173194996524
5086,5086,3.5916147148698543,-0.1259111554772884,0.194185809804254,0.0009250831042637208,-0.001687795870189044,-0.03689507564465907,0.99931729143427
5087,5087,3.5923729018147914,-0.12587284680079286,0.19450565364067626,0.0006759358937693709,-0.0018521594277291567,-0.03689574378274018,0.999317175228586
5088,5088,3.5931362262194675,-0.12582993778015247,0.19478612566129574,0.00041316969921428414,-0.002031699533869408,-0.03689756708983306,0.999316902204028
5089,5089,3.593908444721576,-0.12577824104555654,0.19503424159056765,0.0001267737545080287,-0.0022126901477606303,-0.03689983677369953,0.9993165114100736
5090,5090,3.5946855554033994,-0.1257215658219038,0.19524744099372332,-0.00017287019155363528,-0.0024037935162945995,-0.0369018392987885,0.9993159891390682
5091,5091,3.5954654866402205,-0.1256617578694313,0.195429919691316,-0.00048070723133239484,-0.002607438547637773,-0.03690341452248358,0.9993153196971212
5092,5092,3.596248290201767,-0.12559888895278432,0.19558330502575136,-0.0007968233170565471,-0.0028211524491269773,-0.03690491524210445,0.9993144817335698
5093,5093,3.5970335516100302,-0.1255334088336719,0.1957096937514732,-0.0011207895212362617,-0.003044182234619045,-0.036906041141922766,0.9993134747978746
5094,5094,3.597821230485997,-0.1254652512656988,0.19581130468478566,-0.0014513526217011926,-0.0032744959301391078,-0.036907186102151816,0.9993122789528768
5095,5095,3.5986107804773533,-0.12539490792497873,0.1958894413156688,-0.0017880201759372296,-0.0035119920941569,-0.036908287079297684,0.9993108861811988
5096,5096,3.5994018648100847,-0.1253225952037222,0.19594562322957204,-0.0021302027840887287,-0.003756486114912372,-0.036909299929607634,0.9993092887724369
5097,5097,3.6001941515094504,-0.12524843495360136,0.19598123426067668,-0.002477618531201147,-0.004007582519574368,-0.03691023945237816,0.9993074776625714
5098,5098,3.6009873189163386,-0.12517249706764244,0.1959975596980482,-0.0028301092605228263,-0.0042649788312236776,-0.03691112033321321,0.9993054436121568
5099,5099,3.6017811148366947,-0.12509479078599856,0.19599580559746574,-0.0031876636838078184,-0.004528451337883954,-0.036911916640989965,0.9993031783891252
5100,5100,3.6025752913904845,-0.12501533684572755,0.19597709137552946,-0.0035502425636889596,-0.004797800189356861,-0.036912620637196636,0.9993006731353564
5101,5101,3.603369532337194,-0.1249342328185932,0.19594245811358293,-0.003917647553462532,-0.005072850882161871,-0.03691329957901007,0.9992979168074776
5102,5102,3.6041636416833813,-0.12485150240511204,0.19589287801105176,-0.004289852705446015,-0.0053534025293752036,-0.03691396361347216,0.999294900184859
5103,5103,3.604957436659407,-0.12476716252575812,0.19582928914924688,-0.004666846559747106,-0.0056393192741025855,-0.036914616613883636,0.99929161394538
5104,5104,3.605750755991575,-0.12468121760022505,0.19575260067830594,-0.005048490479892358,-0.005930554375852345,-0.036915263399480286,0.9992880488611964
5105,5105,3.606543451385301,-0.12459377972447835,0.19566369512129694,-0.005435202470409814,-0.006227014544468367,-0.03691621772013903,0.9992841816686622
5106,5106,3.607335685819628,-0.12450499453592158,0.19556333123542155,-0.005826068256853707,-0.006527856237165569,-0.036916890395605084,0.9992800344373604
5107,5107,3.608128029770931,-0.12441571205040422,0.195452231525626,-0.006219034989842017,-0.006831337972893676,-0.03691742258133337,0.9992756178028396
5108,5108,3.608921399712134,-0.12432734738701445,0.19533100379726429,-0.006610671909446034,-0.007134631530794337,-0.03691806105185315,0.9992709606598188
5109,5109,3.6097164840267215,-0.12424093037165365,0.19520025176636915,-0.006998429758300169,-0.007435527575837919,-0.03691877669576365,0.9992661001144166
5110,5110,3.6105138662101695,-0.12415731895800178,0.1950605791267968,-0.007380170774524048,-0.007732156998051444,-0.03691951558339146,0.9992610750932832
5111,5111,3.6113095637598023,-0.12408048761473835,0.1949176993821239,-0.007744821948845203,-0.008033820590398916,-0.03691959244820494,0.9992559327585504
5112,5112,3.6121084901187315,-0.12400645595061953,0.19476648563734636,-0.008103636519254748,-0.008328396511748349,-0.03691966011119911,0.9992506730465486
5113,5113,3.6129111716217848,-0.1239357283089219,0.1946074683825734,-0.00845553314543702,-0.008614676737015449,-0.03692041672354778,0.9992453022821288
5114,5114,3.6137465486976783,-0.12384974523718655,0.19423233202177725,-0.008889153980434323,-0.008956960487304934,-0.03692528332484645,0.9992383495701718
5115,5115,3.6145991780755935,-0.12376492598856773,0.1935983987593804,-0.009306796458165649,-0.009470959401806816,-0.036920543794748836,0.9992299824933176
5116,5116,3.6154700334296437,-0.12368136188586705,0.19270448398306025,-0.009705075963774077,-0.01017024887150867,-0.036904780466234265,0.9992199030829839
5117,5117,3.6163574608101223,-0.1235989977788064,0.19155096490325094,-0.010083800313418382,-0.01104574418048078,-0.0368787073373762,0.9992078209521094
5118,5118,3.6172583792229047,-0.12351769319329416,0.1901390543213958,-0.010444575905920949,-0.012075845738171082,-0.0368442045253174,0.9991934694426049
5119,5119,3.6187724348176635,-0.12433695648307487,0.19031834314303772,-0.007663058869919971,-0.00975331150594367,-0.035638768410163064,0.9992877606723856
5120,5120,3.620360592143781,-0.12522703966316934,0.1903821521656743,-0.004721323560231785,-0.007557491653805088,-0.0344788860699467,0.9993656987505214
5121,5121,3.6219912107852887,-0.12616417913985145,0.19028670012392915,-0.0016555729076878946,-0.005370733561381267,-0.033324391276609286,0.9994287864802592
5122,5122,3.623662871917968,-0.1271485784667812,0.1900352753582372,0.0015439424671142793,-0.003168858630241325,-0.03218407191240015,0.99947574262299
5123,5123,3.625377311715568,-0.12818341475980968,0.1896368530691196,0.0048951890831171845,-0.0009292089394038217,-0.03106694622778717,0.999504886704746
5124,5124,3.626344005343968,-0.128510328296184,0.19057420591880614,0.005017951939534702,-0.0004972929718387321,-0.02990835570154508,0.9995399257244616
5125,5125,3.6272523818064384,-0.12878394932474296,0.19137731691045945,0.004980816523959883,-0.0001472513071972275,-0.028736820614874564,0.9995745919763844
5126,5126,3.628098337288024,-0.1290005973128448,0.1920557908172862,0.004776809070792178,0.0001341855067460172,-0.0275505093879186,0.9996089903166224
5127,5127,3.628878677306458,-0.12915707732727918,0.19261788706289507,0.004400417765913906,0.00035723876374275584,-0.02634779965534896,0.9996430873853291
5128,5128,3.6295909738919305,-0.12925066048982606,0.19307052634628302,0.003847163890341494,0.0005291118120493816,-0.025127443843032917,0.9996767132111292
5129,5129,3.6302308374869705,-0.12927444082618,0.1934292656988099,0.003163952057589151,0.0006476567483224454,-0.02389704821596256,0.9997092082374142
5130,5130,3.6309091324733234,-0.1293284274347484,0.19382453644580755,0.003209737018998265,0.0004526938919653507,-0.023700653648585077,0.9997138448941972
5131,5131,3.631624045531205,-0.12941956299065907,0.19418238372589375,0.0033453766778683267,0.00020806103679630827,-0.023701114719281904,0.999713470113588
5132,5132,3.6323477325070246,-0.1295172526982014,0.19449809943543347,0.0034968858153545464,-4.503320063456621e-05,-0.023703155032450438,0.9997129238952114
5133,5133,3.633075380581491,-0.1296165116860789,0.19478104446718872,0.003651877687610972,-0.00031372092674377316,-0.023705159127009504,0.9997122740065252
5134,5134,3.633810723398464,-0.1297211159670315,0.19502877616523487,0.0038201197218113657,-0.0005857591244557977,-0.02370649575713779,0.9997114911965732
5135,5135,3.634553279503207,-0.12983035273355667,0.1952438639779545,0.0039995886381046855,-0.0008598953450897818,-0.02370746505953854,0.9997105681001738
5136,5136,3.6353025642091565,-0.12994349045369594,0.1954285982640748,0.004188481734629364,-0.001135097363021282,-0.02370818479500249,0.9997095028799422
5137,5137,3.636058166689819,-0.1300598913928852,0.1955850709652408,0.004384569322626233,-0.0014104454926808744,-0.02370902269305305,0.9997082916722796
5138,5138,3.6368197670422666,-0.13017894851044676,0.19571515553578164,0.004586956772753403,-0.001684981623974835,-0.02371004288382194,0.9997069343217236
5139,5139,3.6375870127091416,-0.13030005857704074,0.1958204874664772,0.004794222359767478,-0.0019580330550781886,-0.023711140422687592,0.9997054382958892
5140,5140,3.6383595839547636,-0.1304227153978819,0.19590257324006088,0.005005175151360364,-0.002228972636376818,-0.023712257462196764,0.9997038105102616
5141,5141,3.639137160313558,-0.13054649196659024,0.19596278858767066,0.005218818740307715,-0.0024973237074728274,-0.02371336801757616,0.99970205735635
5142,5142,3.6399194145466502,-0.1306710417065991,0.1960023979592519,0.005434358032302636,-0.0027627609601691265,-0.023714456612045392,0.999700184781542
5143,5143,3.640706016276512,-0.13079609002208933,0.196022570276746,0.0056511762372687575,-0.003025090523917812,-0.023715517021513886,0.9996981981012368
5144,5144,3.641496643126395,-0.13092141505930965,0.19602439125263016,0.005868785966663934,-0.0032842077817972185,-0.023716545710593773,0.9996961022181096
5145,5145,3.6422909978440696,-0.13104682564562908,0.19600887397629416,0.006086771188407439,-0.003540045822025525,-0.02371754273319389,0.9996939018813594
5146,5146,3.6430888218053297,-0.13117214102571156,0.19597696749285606,0.006304735223604654,-0.003792529892409093,-0.02371850922197711,0.9996916021209052
5147,5147,3.6438898989567727,-0.13129718154816314,0.19592956515002846,0.00652227680832257,-0.0040415578796280825,-0.023719446815550133,0.9996892084832694
5148,5148,3.6446940463936848,-0.1314217732885543,0.1958675134131087,0.006739002594799953,-0.0042870145302684685,-0.023720357115196,0.9996867269343792
5149,5149,3.645501091368616,-0.13154576759673375,0.1957916215860798,0.006954578406197731,-0.004528820887719097,-0.0237212412888346,0.9996841632897242
