,ts,x,y,z,i,j,k,w
4857,4857,5.605424277248019,-2.048874400052838,0.19849771996623145,0.005701064744598421,-0.008925644094435432,-0.37643755442598864,0.9263814540220774
4858,4858,5.606154676814783,-2.0499088929366667,0.19868700228013386,0.00604171348771265,-0.009616332885387777,-0.3764491145022765,0.9263676851177516
4859,4859,5.606885520289938,-2.050951019360713,0.19884324770453887,0.006389727871144293,-0.010324342280149796,-0.3764604381502207,0.9263531280467286
4860,4860,5.607616525137564,-2.0519997612989167,0.198968192792537,0.0067443076038802025,-0.011048568801662046,-0.3764715010444016,0.9263377636390272
4861,4861,5.608347307614611,-2.0530541698851748,0.1990634337423751,0.007104806184859822,-0.011788363876280884,-0.376482268233628,0.9263215737052972
4862,4862,5.60907738274887,-2.0541134135740684,0.1991304536880364,0.007470797861658089,-0.012543527854408815,-0.37649274248326203,0.926304519013973
4863,4863,5.609806179200226,-2.055176725333303,0.1991706413014923,0.007841997647026403,-0.013314237891103095,-0.3765029117304148,0.9262865601965748
4864,4864,5.610533081414741,-2.0562433940403215,0.19918530604672852,0.00821821208109048,-0.01410092390345221,-0.3765127568274997,0.9262676550983604
4865,4865,5.611257495246915,-2.057312771010344,0.1991756929105557,0.0085992846510984,-0.01490411190884569,-0.376522262769502,0.9262477559436416
4866,4866,5.61197892248183,-2.0583842783686834,0.19914299344755348,0.008985033274940142,-0.015724250972125133,-0.3765314328664678,0.9262268065500688
4867,4867,5.612697023347093,-2.0594573771297533,0.19908834919431695,0.009375149795009663,-0.016561539883470856,-0.37654027269289103,0.9262047532826491
4868,4868,5.6134116521548885,-2.0605315168054283,0.1990128522311596,0.00976910570412989,-0.0174157999492743,-0.3765487582266,0.9261815627423567
4869,4869,5.6141228998444985,-2.0616088490267463,0.19891519452439768,0.01017239113448665,-0.018283851702233216,-0.3765569785834963,0.9261571492493086
4870,4870,5.6148309794846085,-2.0626863445010564,0.19879870124493906,0.010578159838292764,-0.01916741530721976,-0.3765648894125482,0.9261315224019704
4871,4871,5.6155362609048165,-2.0637632995521047,0.1986645909419324,0.010984885133625423,-0.02006557808524941,-0.3765724674882078,0.9261046817744464
4872,4872,5.616239221467875,-2.064839345726316,0.198513828021912,0.011391640982866614,-0.0209769854977466,-0.3765797253179681,0.926076620520456
4873,4873,5.616978693281696,-2.0660057903487696,0.19831356855090465,0.0120127496886962,-0.022326438698338117,-0.3765804004969971,0.9260369463155816
4874,4874,5.617719706526311,-2.06726613985764,0.19810019013194544,0.012589829575277156,-0.023631303414167932,-0.3765667801814345,0.9260024393887956
4875,4875,5.618456705769058,-2.0685120098998016,0.19788372932871715,0.013131176995538188,-0.02491667446624829,-0.37656928240037696,0.9259602081497456
4876,4876,5.619191044889695,-2.0697407302110147,0.1976542331993492,0.01365509248001826,-0.026170358470841325,-0.37657404709150016,0.9259161073466636
4877,4877,5.619924622962609,-2.0709516402968404,0.19741401239731785,0.014161289038447778,-0.02739467017357739,-0.37657886829059994,0.9258711281251949
4878,4878,5.620658982353972,-2.0721450141538442,0.1971650470403268,0.014647055009290672,-0.02859041118156597,-0.37658358648085816,0.9258254989798228
4879,4879,5.621395498840175,-2.073322297164465,0.1969082833402432,0.015112581905600232,-0.029757379270572995,-0.37658822403809583,0.9257793569544132
4880,4880,5.622154583364179,-2.074526983283147,0.19642143240612306,0.01585885778159746,-0.031203809037024237,-0.3766497017538756,0.9256942373700728
4881,4881,5.62292914286554,-2.0757453656932645,0.19567381073129014,0.016536032835109245,-0.032836627806889965,-0.37670919795461205,0.9256016938558079
4882,4882,5.623720034801512,-2.0769779851380528,0.19466360467725796,0.01713832914021899,-0.03466765884026582,-0.3767674986332554,0.9255002339699632
4883,4883,5.624525720058533,-2.078223166776953,0.19339100015717556,0.017670261548088432,-0.03668602997887821,-0.3768247881201545,0.9253890944459048
4884,4884,5.626376260039698,-2.0791404058908487,0.19407591125298812,0.016087447432211424,-0.032912926133755266,-0.3785439768123363,0.924858038267242
4885,4885,5.628276570725455,-2.080065098027675,0.1945860157161173,0.01415815766790485,-0.029113966442136333,-0.3802203067273611,0.9243291848046388
4886,4886,5.630211843719415,-2.080989369435981,0.1949036022293477,0.012062294069810329,-0.025277888901748462,-0.3818815057868257,0.923786796253568
4887,4887,5.632171454445901,-2.0819126225128044,0.19501831879530346,0.00979830352675169,-0.02138820729813146,-0.3835131204697638,0.9232357360198499
4888,4888,5.63415158101204,-2.0828331675207057,0.19493213835352194,0.0073617210178071575,-0.01740487158483272,-0.3851084618523096,0.9226778138215526
4889,4889,5.6361592396332805,-2.0837477602578924,0.19466652733338455,0.004730657577721513,-0.013251941069832351,-0.3866697443270564,0.9221109020930252
4890,4890,5.638182187696807,-2.084657710504566,0.1942045530831085,0.0019257262619125652,-0.008939442465530283,-0.3881816221659648,0.9215375229253392
4891,4891,5.640216399761993,-2.0855634155385694,0.19354321406718716,-0.001048858322350444,-0.00445029343802141,-0.3896360250765269,0.9209575792332126
4892,4892,5.641617951996535,-2.0863174949182253,0.19404883990956234,-0.0012397457091331155,-0.003475077009995388,-0.3901870248951238,0.9207282294324658
4893,4893,5.642823452235013,-2.0870604335080762,0.1947370080565763,-0.001257609084041151,-0.003337389536087668,-0.3906689709750187,0.9205243263313556
4894,4894,5.64394875495525,-2.0877970683538347,0.19535366800939655,-0.0014071724878159891,-0.0032589203345874764,-0.3910801887965645,0.9203497624461504
4895,4895,5.644992562638012,-2.0885280526285817,0.1959043851262349,-0.0016816311953100284,-0.0032327895569957237,-0.39141863189734416,0.9202055073687696
4896,4896,5.645962166152838,-2.0892550402918584,0.19639500676684465,-0.0020912838652394077,-0.0032618544456108336,-0.3916567410926445,0.9201032463773072
4897,4897,5.646948249339203,-2.0899866565216407,0.19683118425937526,-0.002699986667930641,-0.0033689393344715733,-0.3916731994655617,0.9200942697029276
4898,4898,5.6479489653661785,-2.090718378995858,0.197215862365638,-0.003343505442593746,-0.003493936508307441,-0.3916894321286934,0.9200847798641888
4899,4899,5.64896268230623,-2.0914502973916256,0.1975528245524988,-0.0040178300603275294,-0.003635080957840372,-0.3917052487193415,0.9200748020426138
4900,4900,5.649987843310799,-2.0921823805430195,0.19784534963943545,-0.004719579693527768,-0.0037908734831727147,-0.39172062982995937,0.9200642928683684
4901,4901,5.6510106256767445,-2.0929136186701283,0.19810670588336896,-0.005435570153273959,-0.003990023273450093,-0.3917351641227157,0.9200533112168746
4902,4902,5.652051340623029,-2.093643967315282,0.19833536656031792,-0.006190001971750508,-0.004182310580009278,-0.3917435888466317,0.9200441036990364
4903,4903,5.6531020158988925,-2.0943730356156207,0.19852591863176908,-0.006963776790317088,-0.00438008515090987,-0.3917574917888553,0.920031732221335
4904,4904,5.6541608258552625,-2.095100599046241,0.1986807279432778,-0.00776011427380219,-0.004586566124288974,-0.39177119536300864,0.9200185185752972
4905,4905,5.6550744185970165,-2.0957053027620742,0.19880491609732534,-0.007494599283516834,-0.004444832955672519,-0.391649714663207,0.9200731359222506
4906,4906,5.6558742094017935,-2.0962901646095333,0.19889990182421555,-0.007094449747729749,-0.004262561311063747,-0.3916609739161869,0.9200723780577648
4907,4907,5.65656710370251,-2.0968592317853343,0.1989669246498293,-0.006655211612473852,-0.004070746126481514,-0.3916723486104714,0.9200716866192136
4908,4908,5.657153165433384,-2.097413794008317,0.19900730272595285,-0.00618092540397245,-0.003870845968192879,-0.39168382618629627,0.9200709717281076
4909,4909,5.657632550387491,-2.097955071612535,0.19902214246945094,-0.005675215452924337,-0.0036638344624115955,-0.3916953633776755,0.9200701661042084
4910,4910,5.658005394845243,-2.098484181665317,0.19901246915813128,-0.005141299732175275,-0.003450559444721881,-0.3917069030640391,0.9200692162922102
4911,4911,5.658271728789918,-2.099002101692692,0.19897927901038928,-0.00458218918112211,-0.0032318851988046753,-0.39171837557470623,0.920068080468768
4912,4912,5.658509576328285,-2.0995147163137178,0.198923097875302,-0.0039875251623043605,-0.0030060204526524393,-0.3917339664147891,0.9200649776190024
4913,4913,5.658728165512923,-2.1000230606870884,0.19884499424487856,-0.0033598957980558127,-0.0027723490491135564,-0.3917494064241805,0.920061643449654
4914,4914,5.658929702843715,-2.100527583731108,0.19874560159818808,-0.0027024755807631444,-0.002530933761288584,-0.3917644935931606,0.9200580810795184
4915,4915,5.659115771364991,-2.1010284116711357,0.1986257946676112,-0.0020183611408761673,-0.002282783913743229,-0.3917791933879093,0.92005422598031
4916,4916,5.659287848587183,-2.1015253363503583,0.19848643485956927,-0.0013111231894414124,-0.002028998806366333,-0.3917934837287931,0.9200500150684644
4917,4917,5.6594481283628175,-2.1020177604306074,0.19832899411978572,-0.0005847908918194662,-0.0017684334558238978,-0.3918088958328089,0.920044737938868
4918,4918,5.659596021721923,-2.102504946149121,0.1981547339035044,0.00015662313295740701,-0.0015074615801387702,-0.39182451212618746,0.9200387245794897
4919,4919,5.659733755341753,-2.102986162504852,0.1979636270614534,0.0009086299042947519,-0.0012446597369004204,-0.3918398407089706,0.9200321540288714
4920,4920,5.6598623068481375,-2.1034623516968525,0.19775647720125064,0.0016713709288992144,-0.0009798389600312696,-0.3918548426300527,0.9200250152806756
4921,4921,5.659982493144803,-2.1039347379486277,0.19753405953583306,0.0024459329217401,-0.0007125327609558656,-0.39186950463630776,0.920017283014456
4922,4922,5.660095021879452,-2.104404616943913,0.19729714051476646,0.003233790150855045,-0.00044216254691339403,-0.3918838236987971,0.9200089215962812
4923,4923,5.660200788327242,-2.1048725652984093,0.1970463003548577,0.004041550310972958,-0.00016649675403587568,-0.3918916177416414,0.9200024989606028
4924,4924,5.660300164068414,-2.1053399572861737,0.19678248927330075,0.004866075897780063,0.0001137667887132873,-0.39189632977364297,0.9199965081849076
4925,4925,5.660393672513207,-2.10580775194382,0.19650652384513545,0.005708039974963603,0.00039876481945935353,-0.3918992998796281,0.9199903249600618
4926,4926,5.660495492301629,-2.106278706341146,0.19598330554074092,0.006528606335779266,0.0006690453074446242,-0.3919279754652292,0.9199724950917912
4927,4927,5.660607437606743,-2.106759600573206,0.19520243497729192,0.007307980707503297,0.0008043785951972937,-0.3919505669959229,0.9199569008516806
4928,4928,5.660730719373269,-2.1072515247601245,0.194162887493084,0.008044316834199464,0.0007894912026325539,-0.39196613585157203,0.9199441363560612
4929,4929,5.660864631362353,-2.107753702628264,0.1928650597677366,0.008740901976917044,0.0006300517723941974,-0.3919753429482654,0.9199339814290936
4930,4930,5.661007471953048,-2.1082643939936223,0.19131007488104804,0.009403587888296722,0.00034254546593196573,-0.3919796413282809,0.9199257665603149
4931,4931,5.661157139143615,-2.108781478411756,0.18949942838055808,0.010039172128409334,-5.172805274455961e-05,-0.3919807679551581,0.9199186322172572
4932,4932,5.661311491285048,-2.1093028107990492,0.18743481517509328,0.01065443693353409,-0.0005300148058033583,-0.3919804431058943,0.9199116991757642
4933,4933,5.661535575618419,-2.1089871415270527,0.18697647075754206,0.0039927748667283,-0.0023816478788139953,-0.39164284207310013,0.9201055753309778
4934,4934,5.661626413049632,-2.1089294692296803,0.18819388423772884,0.0037562454362160907,-0.002173294509351588,-0.3916399385091728,0.9201083229575364
4935,4935,5.66171877873824,-2.108901880016227,0.18930436564648315,0.0035624144893958423,-0.001990925415031123,-0.391652160681946,0.9201043041156588
4936,4936,5.661811826280097,-2.1088838835987067,0.19031575004042048,0.0033843298584497927,-0.0018237775536175406,-0.39166484763250203,0.920099922440956
4937,4937,5.6619057967881705,-2.1088746291972145,0.1912370058574068,0.00322003120759067,-0.0016697103179550918,-0.3916777242243385,0.9200953232208712
4938,4938,5.662000992060696,-2.108873576775224,0.19207604888647048,0.0030680146756486074,-0.0015266899745873116,-0.3916907714102648,0.9200905369015068
4939,4939,5.6620977267992405,-2.1088801713757968,0.19283984224596373,0.002926835057595941,-0.0013927199283261813,-0.39170397455310063,0.9200855885661132
4940,4940,5.6621963031640545,-2.1088938529496017,0.19353451901477334,0.0027951281255621115,-0.001265906315030387,-0.3917173191320227,0.9200805000824572
4941,4941,5.662296993243718,-2.10891406808217,0.19416548938653735,0.0026716296872245225,-0.0011445030809386395,-0.3917307908838385,0.9200752903871696
4942,4942,5.662400030233535,-2.108940278412833,0.1947375336920361,0.00255518355839469,-0.001026933194007564,-0.3917443760134633,0.9200699757665284
4943,4943,5.662505607943612,-2.108971966326045,0.19525488313906664,0.0024447394067995416,-0.0009117882797910543,-0.39175806137941815,0.9200645701447294
4944,4944,5.662613887307872,-2.109008638501664,0.19572128993306792,0.002339342403333241,-0.0007978107878498711,-0.39177183464127946,0.920059085361844
4945,4945,5.6627250081107725,-2.1090498278252783,0.19614008824715384,0.0022381169567452872,-0.0006838634833094877,-0.3917856843643697,0.9200535314264962
4946,4946,5.662839104058581,-2.1090950940780817,0.19651424732329506,0.0021402467813528554,-0.0005688909897397032,-0.3917996000819309,0.9200479167317296
4947,4947,5.6629563194221175,-2.1091440237514374,0.1968464178154634,0.0020449533452989127,-0.0004518776808076159,-0.3918135723170831,0.9200422482258644
4948,4948,5.663076825609221,-2.1091962292673623,0.19713897233831754,0.0019514745372203586,-0.00033180578045912263,-0.39182759256649946,0.9200365315331756
4949,4949,5.663200836079885,-2.1092513478353774,0.19739404106621075,0.0018590452839712308,-0.00020761731719167248,-0.3918416532455549,0.920030771022074
4950,4950,5.66332861796181,-2.1093090401594297,0.19761354313897034,0.0017668819075855227,-7.818366260541213e-05,-0.3918557476062769,0.9200249698152574
4951,4951,5.663460498609463,-2.1093689891079044,0.1977992145535533,0.0016741720267394618,5.7713430366648e-05,-0.3918698695858035,0.9200191297619796
4952,4952,5.6635968653368245,-2.1094308985175503,0.19795263316813574,0.0015800719178867008,0.0002013852987324153,-0.39188401359971853,0.9200132513728656
4953,4953,5.6637381568302025,-2.109494492333052,0.1980752413787268,0.0014837130322731481,0.00035422093356643236,-0.3918981743391116,0.9200073337060088
4954,4954,5.663884845433165,-2.10955951391931,0.1981683668940617,0.0013842182454123012,0.0005176509586724379,-0.3919123464104663,0.9200013742970043
4955,4955,5.6640374106016695,-2.1096257259337063,0.19823324197815267,0.0012807279841717289,0.0006930914115228886,-0.3919265240872746,0.9199953690519278
4956,4956,5.664196304900051,-2.1096929104953173,0.19827102133863528,0.001172434514352486,0.0008818704888264266,-0.3919407010323427,0.9199893122074984
4957,4957,5.664361914849316,-2.1097608696008248,0.1982827987589594,0.001058621994117388,0.0010851433365547637,-0.3919548700354799,0.9199831963894138
4958,4958,5.664534517691253,-2.10982942581662,0.1982696226531753,0.0009387113068594283,0.0013037970650134352,-0.3919690228338881,0.9199770127959408
4959,4959,5.664714234252513,-2.1098984231952924,0.19823251076390447,0.0008123095083578325,0.0015383462286326865,-0.3919831500043571,0.9199707515768124
4960,4960,5.6649009770768375,-2.109967728465387,0.19817246430617586,0.0006792649030083843,0.0017888166474324817,-0.3919972409609873,0.9199644024706428
4961,4961,5.66509435590649,-2.1100375906425066,0.1980907441990101,0.0005404813952897771,0.0020550349988110355,-0.3920112128177003,0.9199579847668102
4962,4962,5.66529369746125,-2.1101075832379785,0.19798811088656126,0.00039581621918797317,0.002335166656264423,-0.3920251497801923,0.9199514510375132
4963,4963,5.6655052256163225,-2.110185838390368,0.19780747790590453,0.0002559268095938826,0.002604954663004073,-0.3920282557886816,0.9199494526200642
4964,4964,5.665715067306158,-2.1102696596484294,0.1976121638268533,0.00011299011628073791,0.002879015203207205,-0.3920442288406467,0.9199418574765668
4965,4965,5.6659251444528405,-2.110352170175516,0.1974032167999165,-3.1596001473206065e-05,0.00315762557897216,-0.3920599913410516,0.9199342322101348
4966,4966,5.666136658673572,-2.110433305189372,0.19718125085779792,-0.00017924328205234287,0.003443379641429482,-0.3920754853303548,0.9199265866423568
4967,4967,5.6663506276359055,-2.1105131146312908,0.19694693212059602,-0.0003310353653703981,0.0037384061285176532,-0.39209072327051697,0.9199188983059364
4968,4968,5.666567917944298,-2.1105916536299185,0.19670096299838255,-0.00048789099958908397,0.004044513862406649,-0.3921057167632152,0.9199111428565232
4969,4969,5.666789276895773,-2.110668979739489,0.19644407828465,-0.0006505999384757755,0.004363262976931463,-0.3921204753630917,0.9199032946222864
4970,4970,5.667014012133968,-2.110750343398156,0.19593598889126165,-0.0007762057981756947,0.004638770379741379,-0.3921171938667645,0.9199032479494662
4971,4971,5.6672496760669375,-2.1108431025825096,0.19516848929120564,-0.0009516459721803053,0.004773502943834121,-0.3921126914530588,0.9199043130896968
4972,4972,5.6674976691307775,-2.110948772698321,0.19414019823382234,-0.0011845995986808787,0.004754232011101503,-0.3921071118121509,0.9199065207226812
4973,4973,5.667757196698309,-2.111066558587797,0.19285153184233306,-0.001473335585142784,0.004588112650120368,-0.3921004340472336,0.9199097934713676
4974,4974,5.668026324911848,-2.11119446123423,0.19130381724921988,-0.0018112138968638,0.0042927468192944926,-0.39209254784785663,0.9199139773648084
4975,4975,5.668302662732757,-2.1113299935159366,0.18949884004637652,-0.0021893895039367135,0.00389024085805194,-0.3920833083998212,0.9199188833119564
4976,4976,5.668583776893966,-2.1114706157239564,0.18743862239603146,-0.002598347390025473,0.00340384834413165,-0.3920725732236903,0.9199243228293535
4977,4977,5.66810814415084,-2.1116377093443828,0.18674719561958011,0.00043152310211032666,-0.0023834913468071288,-0.3923875762501367,0.9197967834045492
4978,4978,5.668092094003071,-2.111696636652243,0.18802216904403846,0.00041183264425215976,-0.0023234847024756807,-0.3924946589512461,0.9197512568664724
4979,4979,5.668153930485129,-2.111756288306031,0.18919443877518208,0.0003750608896041966,-0.0022623145736556773,-0.3924977572492571,0.91975010291731
4980,4980,5.668235185811546,-2.1118150956186144,0.1902572074760995,0.00033716900681774007,-0.0022110541113268553,-0.3925050442186431,0.919747132542254
4981,4981,5.668325537308527,-2.1118711335953333,0.19122478308583632,0.0002817376407897873,-0.002147150949685157,-0.39250992371141796,0.9197452202402346
4982,4982,5.668415869988492,-2.1119246756949566,0.1921026930169276,0.0002188479866398829,-0.0020925344865937987,-0.3925168132916579,0.9197424230121948
4983,4983,5.668505801088559,-2.111975902470445,0.1928993683002492,0.00014921145525888414,-0.002047699236892732,-0.3925235713883094,0.9197396536892076
4984,4984,5.66859556109408,-2.112025062712033,0.19362185089868966,7.321553092162799e-05,-0.002011551542284068,-0.3925300624244369,0.9197369723964272
4985,4985,5.6686852676299075,-2.1120723931553225,0.19427638454537674,-8.644807125826587e-06,-0.001983261356224883,-0.39253614020330657,0.9197344427789742
4986,4986,5.668774983375197,-2.1121181045793853,0.19486846501604985,-9.588255411897958e-05,-0.001962124698613117,-0.3925417137407671,0.9197321043905472
4987,4987,5.668864795424866,-2.1121623774170653,0.1954028927223396,-0.00018816189285901573,-0.0019474838613794023,-0.3925465707467708,0.9197300482732216
4988,4988,5.668954859437939,-2.1122053739920084,0.19588382312309546,-0.0002854478076536128,-0.0019386938658939488,-0.3925504103475132,0.9197284030199582
4989,4989,5.669045124720276,-2.1122472549932967,0.196315076419648,-0.0003881174597020312,-0.001935548550609016,-0.3925528947618475,0.919727311669464
4990,4990,5.669135466594983,-2.1122881353112386,0.1967000031722947,-0.0004968508217904052,-0.0019368780961162824,-0.3925546827413364,0.9197264934209248
4991,4991,5.669225887198743,-2.11232801799634,0.19704165612146116,-0.0006088891947822943,-0.0019422444609736762,-0.3925561552401457,0.9197257862664704
4992,4992,5.66931631401504,-2.112367016318606,0.19734271299074024,-0.0007237655292558256,-0.0019512850646599095,-0.39255731987531584,0.9197251868152596
4993,4993,5.669406670240708,-2.112405269777067,0.1976055671827302,-0.0008409561699480459,-0.00196364255685698,-0.3925581860075581,0.9197246911435424
4994,4994,5.669496726661475,-2.1124429948530765,0.19783249980092885,-0.0009599701428062025,-0.001979395887960292,-0.3925593103605373,0.9197240609544272
4995,4995,5.6695865526116265,-2.112480381524536,0.19802531097707354,-0.0010800112773455641,-0.001997727748390939,-0.3925602000262146,0.9197235084604842
4996,4996,5.669675998550023,-2.112517498038161,0.1981857208960357,-0.0011959514914130687,-0.002016307458973784,-0.3925673322353509,0.9197202802297452
4997,4997,5.669765097250923,-2.1125547887032647,0.1983153473479396,-0.0013115400572782446,-0.002036739853693945,-0.3925742604023787,0.919717120435937
4998,4998,5.669853722040742,-2.112592553656558,0.19841565701260255,-0.0014258674790233392,-0.0020586626212997245,-0.392580851192374,0.9197140882291708
4999,4999,5.669941796166119,-2.11263109105292,0.19848800351455856,-0.0015381050871228128,-0.0020817118114892,-0.3925871046613079,0.9197111861678784
5000,5000,5.670029256083375,-2.1126706539365463,0.19853365169982307,-0.0016475505149296946,-0.002105571747408537,-0.3925930223385047,0.919708416269002
5001,5001,5.670116050914238,-2.1127114092650503,0.1985537960855517,-0.0017537203135900687,-0.002130008479971586,-0.3925986059538433,0.9197057801993176
5002,5002,5.670202257737664,-2.1127533930686804,0.19854967294705425,-0.001856340072879199,-0.0021544637402657893,-0.3926042236262067,0.9197031237733124
5003,5003,5.67028773862534,-2.1127964739521854,0.1985222861786092,-0.0019557607815399677,-0.00217941888730656,-0.3926095331149281,0.9197005923888258
5004,5004,5.670372489168601,-2.11284029107706,0.19847271577185235,-0.002052786786620639,-0.0022051030436531687,-0.39261455186186656,0.9196981772588664
5005,5005,5.67045653384315,-2.112884220450633,0.19840203157652125,-0.0021488662477297683,-0.0022319639422245,-0.3926192965724133,0.9196958674854384
5006,5006,5.670539923602477,-2.112927349313554,0.1983113031591522,-0.002246150624995648,-0.002260691232030477,-0.3926237880060384,0.9196936474578438
5007,5007,5.6706227382714065,-2.1129684933229984,0.19820160564658226,-0.0023474596330990364,-0.0022922003504400037,-0.3926280485227561,0.9196914976034284
5008,5008,5.670705080118131,-2.113006316247965,0.19807401604502653,-0.0024559999752741483,-0.002327533784503785,-0.3926320972737214,0.9196893969384676
5009,5009,5.670787060419315,-2.113039646089044,0.1979295925512866,-0.0025746180371412674,-0.00236759642964146,-0.3926359326021357,0.9196873328793652
5010,5010,5.670868699011722,-2.113068827125376,0.1977692651136209,-0.0027025535222668065,-0.002412048404437473,-0.3926395055709931,0.9196853249301742
5011,5011,5.670948667707544,-2.1130944515356287,0.1975930738718227,-0.002835323304266901,-0.002462370569675641,-0.3926454519509373,0.9196822531370179
5012,5012,5.671027096792524,-2.113117265107802,0.19740201525783474,-0.002972931611230107,-0.0025184056461145226,-0.3926514671954301,0.9196790987186306
5013,5013,5.67110515330767,-2.1131378318225518,0.1971978316017151,-0.003115266797148184,-0.0025768337117115176,-0.3926576266376053,0.9196758359792476
5014,5014,5.671182853038903,-2.1131565930375333,0.19698144515027172,-0.003261337309138425,-0.002637260388396952,-0.3926638860367345,0.9196724858008584
5015,5015,5.671260177881769,-2.113174009196768,0.1967537935147559,-0.003413127704264782,-0.0026994334997384795,-0.3926692278226042,0.9196694738541964
5016,5016,5.671351166607999,-2.113196426895346,0.19628439743723994,-0.0035966816072451656,-0.0027962999417960217,-0.39268881994072496,0.9196601194363124
5017,5017,5.671452202673862,-2.11322894499092,0.1955576482647762,-0.003818788473197294,-0.003026203751501795,-0.3927012165405208,0.9196532028286784
5018,5018,5.6715644750113166,-2.113272753547895,0.19457257512488646,-0.004081992024535202,-0.003404389594714807,-0.3927049734489443,0.9196491457621558
5019,5019,5.671687269293518,-2.113327157323781,0.19332960628731025,-0.004383759246336755,-0.003925095909749704,-0.3927004631698098,0.9196476077841916
5020,5020,5.671818883490435,-2.1133904773431955,0.1918298697986328,-0.004718931009762739,-0.0045717522581679906,-0.39268901545787255,0.9196478499459138
5021,5021,5.671957219072503,-2.1134606352243632,0.19007484242108655,-0.005081295789458477,-0.005323001888024848,-0.3926723632122747,0.9196489880673429
5022,5022,5.672100139846545,-2.1135355095018853,0.1880661820371264,-0.005464533648270522,-0.006156069584239148,-0.3926523087670988,0.9196501541886174
5023,5023,5.672168995924546,-2.1144706247679794,0.1873300971636388,0.000911088799398934,-0.004649954991964578,-0.3914964667621173,0.9201674110446156
5024,5024,5.672255129443362,-2.114610427221478,0.18852261169193604,0.0010447430019643717,-0.004428601463484542,-0.39143398732499785,0.9201949410684624
5025,5025,5.672341940473489,-2.1147471145250387,0.18960897981846173,0.001187135862082157,-0.004273680129083146,-0.3914458011315105,0.9201904754685896
5026,5026,5.672428302386002,-2.114873170028409,0.19060437092259186,0.0013010867764471485,-0.004139724922766807,-0.39145765127971904,0.9201858926898032
5027,5027,5.672514297231547,-2.1149968295380632,0.19151089474813496,0.0014064712605000994,-0.00401788529787587,-0.3914699361763387,0.920181051481946
5028,5028,5.672600260048593,-2.1151182649049254,0.19233639894896049,0.0015036665519588474,-0.003906620072245136,-0.3914824718442435,0.9201760437792504
5029,5029,5.672686529171343,-2.11523765745885,0.1930877766968262,0.0015930232531781387,-0.003804353636290667,-0.3914952308747869,0.9201708935695708
5030,5030,5.672773425798634,-2.1153551523658205,0.19377109429389391,0.0016748315543502524,-0.003709565517766279,-0.3915081911265485,0.92016562114858
5031,5031,5.672861237171023,-2.115470862846204,0.19439169940301051,0.0017493454282589704,-0.003620843198212707,-0.3915213277848814,0.9201602464650764
5032,5032,5.672950208110912,-2.115584878842549,0.19495431470971336,0.0018168031237377907,-0.003536909220698471,-0.3915346188320735,0.9201547868459942
5033,5033,5.673040540632273,-2.1156972814795525,0.1954631173278356,0.0018774466429038862,-0.00345662309142345,-0.3915480576576598,0.9201492517496392
5034,5034,5.673132401048454,-2.1158081302193943,0.1959218093029816,0.0019314997389025827,-0.003378967562000721,-0.3915616266290553,0.9201436542402398
5035,5035,5.67322593168676,-2.1159174822634013,0.19633367712507396,0.0019791811853106978,-0.003303020274034424,-0.3915753190405974,0.920138001832964
5036,5036,5.673321266299926,-2.116025377899117,0.1967016473748983,0.002020671373085767,-0.003227921828247048,-0.3915891227005932,0.9201323037424848
5037,5037,5.673418545788295,-2.1161318712349932,0.19702833005641676,0.002056134628482067,-0.003152831792944115,-0.391603069127312,0.920126550107182
5038,5038,5.673517936813838,-2.116236987053349,0.1973160606467864,0.0020856513921146892,-0.003076893599719023,-0.3916171413473733,0.9201207515250148
5039,5039,5.673619645917378,-2.116340744369498,0.19756693563603325,0.0021092327661840138,-0.0029991985017246525,-0.39163132071666396,0.9201149192243362
5040,5040,5.67372392926601,-2.1164431797166303,0.19778284267615312,0.0021268375589982963,-0.0029187526431658237,-0.391645649974032,0.9201090382674348
5041,5041,5.673831101647745,-2.116544310173744,0.19796548951862786,0.002138323159582768,-0.002834465580365024,-0.3916601379133465,0.920103108215942
5042,5042,5.673941535243293,-2.116644146648589,0.1981164293216753,0.002143462518318963,-0.0027451478637614928,-0.3916747956351228,0.9200971275880734
5043,5043,5.674055651152608,-2.1167426945418453,0.198237082256454,0.0021419551769906843,-0.002649527109956661,-0.3916896290801593,0.920091096851372
5044,5044,5.674173983516258,-2.116839587697776,0.1983289912815292,0.0021329633853286165,-0.002546913898360784,-0.3917033684706665,0.9200855584267826
5045,5045,5.674296909097806,-2.116935114503693,0.1983931493997375,0.0021165064173615787,-0.0024353826386499453,-0.3917171609423173,0.9200800264842616
5046,5046,5.6744248566521795,-2.117029293345033,0.19843070229648274,0.00209224861580582,-0.0023137328979349714,-0.39173101431661134,0.9200744978306298
5047,5047,5.674566010013208,-2.1171559741373,0.1984412992834529,0.002090813937405658,-0.0022450382971163692,-0.3917387858286359,0.9200713624375176
5048,5048,5.674712252260347,-2.117283413242746,0.19842698153450206,0.002077951488330276,-0.002161895829397185,-0.3917523964118981,0.9200657955981028
5049,5049,5.674863927673037,-2.117409035834801,0.1983892427541544,0.0020565512902282713,-0.002066065126528871,-0.3917661007036719,0.9200602286324108
5050,5050,5.67502090157592,-2.117532870148445,0.19832907383096954,0.0020268144867304602,-0.001957772620453405,-0.3917798591270006,0.9200546729036436
